employee_id,department,manager_id,review_status,rating,review_date,tenure_months,hire_type,location,high_potential_flag,promotion_recommended,gender,age,rating_label,education_level,job_level,contract_type,employment_type,performance_cycle,engagement_score,terminated,termination_date,review_timeliness
E3358,Operations,M263,In Progress,1,2024-06-02 14:04:28.764575,44,Internal Transfer,Berlin,No,No,Male,54,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H1,3.26,0,,On Time
E3359,Legal,M221,Finalized,3,2024-11-28 14:04:28.764576,65,Internal Transfer,Berlin,No,Yes,Female,57,Meets Expectations,High School,Senior,Permanent,Full-Time,2024 H2,3.98,0,,On Time
E3360,Finance,M241,Submitted,3,2025-05-10 14:04:28.764577,86,New Hire,London,Yes,No,Female,51,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H1,3.66,1,2025-05-14 14:04:28.769701,On Time
E3361,Finance,M257,Not Started,2,2024-09-27 14:04:28.764578,20,Internal Transfer,London,No,No,Male,48,Needs Improvement,High School,Mid,Temporary,Full-Time,2024 H2,2.07,0,,On Time
E3362,Analytics,M232,Finalized,4,2025-04-15 14:04:28.764579,119,New Hire,London,No,No,Male,30,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.03,0,,On Time
E3363,Engineering,M231,Submitted,4,2024-10-17 14:04:28.764579,117,New Hire,Sydney,No,Yes,Female,38,Exceeds Expectations,High School,Entry,Temporary,Full-Time,2024 H2,3.11,0,,On Time
E3364,Engineering,M210,In Progress,5,2025-04-19 14:04:28.764580,24,New Hire,Tokyo,No,No,Male,46,Outstanding,High School,Senior,Permanent,Full-Time,2024 H2,2.88,0,,On Time
E3365,IT,M218,Finalized,4,2024-11-17 14:04:28.764581,1,Internal Transfer,Sydney,No,No,Male,23,Exceeds Expectations,High School,Entry,Permanent,Full-Time,2024 H2,2.56,1,2024-05-30 14:04:28.769702,On Time
E3366,Operations,M209,Submitted,1,2024-12-22 14:04:28.764582,32,New Hire,New York,Yes,No,Female,24,Unsatisfactory,High School,Entry,Temporary,Part-Time,2023 H2,2.35,0,,On Time
E3367,Product,M253,In Progress,3,2024-08-06 14:04:28.764583,79,Rehire,London,No,No,Male,43,Meets Expectations,PhD,Mid,Permanent,Full-Time,2024 H1,2.95,0,,On Time
E3368,Sales,M220,In Progress,4,2025-02-24 14:04:28.764584,62,Rehire,Berlin,No,No,Male,54,Exceeds Expectations,Bachelor,Entry,Permanent,Part-Time,2024 H2,4.29,0,,On Time
E3369,Product,M259,Finalized,1,2024-12-24 14:04:28.764584,118,Internal Transfer,Tokyo,No,No,Non-Binary,42,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2023 H2,2.53,0,,On Time
E3370,IT,M216,Submitted,1,2025-05-17 14:04:28.764585,28,New Hire,London,Yes,No,Male,39,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2024 H2,4.45,0,,On Time
E3371,Operations,M251,Finalized,4,2025-01-26 14:04:28.764586,56,New Hire,London,No,No,Male,33,Exceeds Expectations,High School,Mid,Permanent,Full-Time,2024 H1,2.49,0,,On Time
E3372,IT,M230,Submitted,1,2024-10-13 14:04:28.764587,83,Internal Transfer,New York,No,No,Male,24,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H1,3.22,0,,On Time
E3373,Admin,M208,Not Started,5,2024-07-24 14:04:28.764588,56,Internal Transfer,Sydney,Yes,No,Female,26,Outstanding,High School,Mid,Temporary,Full-Time,2023 H2,1.91,0,,Late
E3374,Operations,M207,Finalized,2,2024-10-08 14:04:28.764589,101,New Hire,Sydney,No,No,Male,41,Needs Improvement,Bachelor,Mid,Permanent,Part-Time,2024 H2,4.34,0,,On Time
E3375,Finance,M261,Finalized,5,2024-10-03 14:04:28.764590,22,Internal Transfer,Tokyo,No,No,Male,24,Outstanding,Master,Mid,Permanent,Full-Time,2024 H2,4.4,0,,On Time
E3376,HR,M228,Submitted,5,2024-11-07 14:04:28.764590,46,Internal Transfer,Sydney,No,No,Female,37,Outstanding,Bachelor,Senior,Permanent,Part-Time,2024 H2,2.74,0,,On Time
E3377,Admin,M221,Finalized,2,2025-03-13 14:04:28.764591,110,New Hire,Singapore,No,No,Female,22,Needs Improvement,Master,Mid,Permanent,Full-Time,2023 H2,2.09,0,,On Time
E3378,Analytics,M216,In Progress,4,2025-05-07 14:04:28.764592,50,New Hire,London,No,Yes,Female,50,Exceeds Expectations,Master,Mid,Temporary,Full-Time,2023 H2,1.79,0,,On Time
E3379,IT,M202,Finalized,4,2024-11-02 14:04:28.764593,108,New Hire,Singapore,Yes,No,Male,22,Exceeds Expectations,Bachelor,Lead,Temporary,Full-Time,2023 H2,4.5,0,,Late
E3380,Admin,M248,In Progress,4,2025-05-10 14:04:28.764594,56,New Hire,Tokyo,No,No,Male,40,Exceeds Expectations,Master,Mid,Temporary,Full-Time,2023 H2,2.38,0,,On Time
E3381,Engineering,M209,In Progress,3,2024-06-16 14:04:28.764594,81,New Hire,London,No,No,Female,51,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.69,0,,On Time
E3382,Analytics,M236,Finalized,1,2024-12-11 14:04:28.764595,54,New Hire,Singapore,No,Yes,Male,51,Unsatisfactory,Master,Senior,Temporary,Full-Time,2024 H1,2.57,0,,Late
E3383,Finance,M256,Finalized,5,2025-02-19 14:04:28.764596,119,Internal Transfer,Tokyo,No,No,Male,35,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.56,0,,Late
E3384,Operations,M202,Not Started,3,2024-10-19 14:04:28.764597,6,Internal Transfer,London,No,No,Female,48,Meets Expectations,Bachelor,Lead,Temporary,Full-Time,2024 H2,4.57,1,2023-11-20 14:04:28.769704,On Time
E3385,HR,M232,In Progress,2,2024-08-04 14:04:28.764598,82,New Hire,London,No,No,Male,35,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.42,0,,On Time
E3386,Finance,M242,Finalized,3,2025-03-20 14:04:28.764599,69,Internal Transfer,London,No,Yes,Non-Binary,42,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H2,3.22,0,,On Time
E3387,IT,M256,Not Started,2,2025-03-20 14:04:28.764600,40,New Hire,Singapore,No,No,Male,56,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2024 H2,4.2,1,2024-04-19 14:04:28.769706,On Time
E3388,Engineering,M258,In Progress,3,2024-10-02 14:04:28.764600,89,Internal Transfer,Singapore,Yes,No,Female,55,Meets Expectations,Bachelor,Senior,Intern,Full-Time,2023 H2,4.44,0,,On Time
E3389,Product,M237,In Progress,5,2024-06-16 14:04:28.764601,20,Internal Transfer,London,No,No,Non-Binary,47,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.4,0,,On Time
E3390,HR,M244,Submitted,4,2025-04-19 14:04:28.764602,58,New Hire,Singapore,Yes,No,Male,57,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,1.66,0,,On Time
E3391,Sales,M262,Finalized,5,2024-08-05 14:04:28.764603,101,Internal Transfer,Sydney,No,No,Non-Binary,46,Outstanding,Master,Mid,Permanent,Part-Time,2024 H1,2.12,0,,Late
E3392,Analytics,M247,Submitted,5,2025-03-09 14:04:28.764604,90,Internal Transfer,Berlin,No,Yes,Male,27,Outstanding,High School,Entry,Temporary,Full-Time,2024 H2,4.25,1,2025-03-10 14:04:28.769707,On Time
E3393,Finance,M254,Finalized,2,2025-01-05 14:04:28.764605,3,Internal Transfer,Berlin,No,Yes,Non-Binary,54,Needs Improvement,Bachelor,Entry,Permanent,Part-Time,2024 H1,3.4,0,,Late
E3394,Sales,M209,Submitted,4,2025-02-25 14:04:28.764606,111,Rehire,Sydney,No,Yes,Female,25,Exceeds Expectations,High School,Mid,Permanent,Full-Time,2023 H2,3.39,0,,On Time
E3395,Operations,M255,Submitted,5,2025-05-26 14:04:28.764606,31,New Hire,Singapore,No,No,Male,49,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.29,0,,On Time
E3396,Finance,M226,Not Started,5,2024-12-21 14:04:28.764607,44,New Hire,Singapore,No,No,Female,36,Outstanding,Master,Mid,Permanent,Full-Time,2023 H2,4.41,0,,Late
E3397,Operations,M227,Submitted,1,2025-03-18 14:04:28.764608,15,New Hire,Sydney,No,No,Female,35,Unsatisfactory,High School,Lead,Permanent,Full-Time,2023 H2,1.61,1,2025-01-04 14:04:28.769708,On Time
E3398,Operations,M221,Finalized,2,2024-12-26 14:04:28.764609,120,New Hire,Singapore,No,No,Female,24,Needs Improvement,Bachelor,Mid,Temporary,Part-Time,2024 H2,4.84,0,,On Time
E3399,Finance,M211,Finalized,4,2025-01-04 14:04:28.764610,36,New Hire,London,No,No,Male,43,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.38,0,,On Time
E3400,Product,M241,Not Started,1,2024-07-24 14:04:28.764611,3,New Hire,London,Yes,No,Male,33,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H1,2.0,0,,Late
E3401,Sales,M228,In Progress,1,2024-07-24 14:04:28.764611,72,Internal Transfer,New York,No,No,Female,24,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H2,4.13,0,,On Time
E3402,Engineering,M222,Finalized,4,2025-01-26 14:04:28.764612,103,Internal Transfer,Berlin,No,No,Female,42,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.75,0,,Late
E3403,Sales,M227,In Progress,3,2024-10-16 14:04:28.764613,107,New Hire,New York,No,No,Female,50,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H2,4.59,1,2024-02-07 14:04:28.769710,On Time
E3404,HR,M215,Submitted,3,2024-05-31 14:04:28.764614,42,New Hire,New York,Yes,No,Female,48,Meets Expectations,Master,Senior,Permanent,Full-Time,2024 H1,2.2,0,,On Time
E3405,Product,M204,Finalized,3,2024-11-27 14:04:28.764615,111,Rehire,Sydney,No,Yes,Female,45,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H1,4.04,0,,On Time
E3406,Marketing,M240,Submitted,3,2024-09-21 14:04:28.764616,73,New Hire,Tokyo,No,No,Female,37,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,2.63,0,,On Time
E3407,Finance,M236,Finalized,4,2024-06-18 14:04:28.764616,36,Internal Transfer,Singapore,No,No,Female,55,Exceeds Expectations,Bachelor,Senior,Permanent,Part-Time,2024 H2,3.12,0,,On Time
E3408,Admin,M216,In Progress,5,2024-09-08 14:04:28.764617,86,Internal Transfer,Singapore,No,No,Female,38,Outstanding,Master,Mid,Permanent,Full-Time,2024 H1,4.39,0,,On Time
E3409,Admin,M225,In Progress,2,2024-12-24 14:04:28.764618,13,New Hire,Singapore,No,No,Female,52,Needs Improvement,High School,Entry,Temporary,Full-Time,2023 H2,3.94,0,,On Time
E3410,IT,M243,In Progress,2,2025-03-11 14:04:28.764619,45,New Hire,New York,No,No,Female,27,Needs Improvement,Bachelor,Mid,Temporary,Full-Time,2024 H1,3.76,0,,On Time
E3411,Finance,M200,Submitted,5,2025-02-07 14:04:28.764620,46,New Hire,Sydney,No,No,Female,51,Outstanding,Bachelor,Entry,Temporary,Full-Time,2024 H2,1.87,0,,On Time
E3412,Sales,M212,Not Started,4,2024-12-04 14:04:28.764621,82,Internal Transfer,Berlin,No,Yes,Male,45,Exceeds Expectations,Bachelor,Entry,Temporary,Full-Time,2024 H1,4.32,0,,On Time
E3413,IT,M223,Finalized,2,2025-05-13 14:04:28.764622,29,New Hire,Berlin,No,No,Female,55,Needs Improvement,Bachelor,Mid,Temporary,Full-Time,2024 H2,1.62,0,,On Time
E3414,Legal,M212,Submitted,2,2025-03-01 14:04:28.764622,69,New Hire,Tokyo,No,No,Female,45,Needs Improvement,PhD,Senior,Temporary,Full-Time,2023 H2,1.66,0,,On Time
E3415,Legal,M215,Submitted,2,2025-05-27 14:04:28.764623,71,Internal Transfer,Sydney,No,No,Female,32,Needs Improvement,High School,Entry,Permanent,Full-Time,2023 H2,4.49,0,,Late
E3416,Legal,M238,In Progress,1,2025-05-27 14:04:28.764624,65,Rehire,Singapore,No,No,Female,32,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.51,0,,On Time
E3417,Finance,M203,In Progress,2,2025-05-16 14:04:28.764625,34,New Hire,Sydney,No,Yes,Male,50,Needs Improvement,Bachelor,Senior,Temporary,Full-Time,2024 H2,4.5,0,,On Time
E3418,HR,M239,In Progress,2,2025-04-25 14:04:28.764626,67,New Hire,London,No,No,Female,37,Needs Improvement,High School,Entry,Temporary,Full-Time,2024 H2,3.32,0,,On Time
E3419,Sales,M242,Finalized,1,2025-01-30 14:04:28.764626,70,New Hire,London,No,No,Male,47,Unsatisfactory,Master,Senior,Temporary,Full-Time,2024 H2,4.71,0,,On Time
E3420,Marketing,M259,Not Started,1,2024-11-17 14:04:28.764627,74,Internal Transfer,Tokyo,No,No,Female,43,Unsatisfactory,PhD,Mid,Permanent,Full-Time,2024 H2,4.41,1,2024-07-28 14:04:28.769712,On Time
E3421,Admin,M223,Submitted,2,2024-06-10 14:04:28.764628,110,New Hire,London,Yes,No,Male,44,Needs Improvement,High School,Entry,Permanent,Full-Time,2023 H2,1.81,0,,On Time
E3422,Product,M237,In Progress,2,2025-03-02 14:04:28.764629,105,New Hire,Singapore,No,No,Male,33,Needs Improvement,High School,Entry,Permanent,Full-Time,2024 H2,2.78,1,2024-11-12 14:04:28.769713,On Time
E3423,Finance,M242,Finalized,2,2024-12-11 14:04:28.764630,36,Internal Transfer,New York,No,No,Female,35,Needs Improvement,High School,Mid,Permanent,Full-Time,2023 H2,2.47,1,2024-04-04 14:04:28.769714,On Time
E3424,IT,M244,Finalized,4,2025-01-12 14:04:28.764631,2,New Hire,Berlin,No,Yes,Female,46,Exceeds Expectations,Bachelor,Mid,Permanent,Part-Time,2024 H1,3.75,1,2025-02-06 14:04:28.769715,On Time
E3425,Operations,M247,Submitted,1,2024-09-13 14:04:28.764631,114,Rehire,New York,No,Yes,Male,48,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.49,0,,On Time
E3426,IT,M263,Finalized,4,2024-12-27 14:04:28.764632,37,New Hire,Berlin,No,No,Female,35,Exceeds Expectations,Bachelor,Lead,Permanent,Full-Time,2023 H2,3.77,1,2025-03-18 14:04:28.769716,On Time
E3427,Operations,M201,In Progress,3,2024-08-29 14:04:28.764633,32,New Hire,Berlin,No,No,Male,44,Meets Expectations,High School,Mid,Permanent,Full-Time,2023 H2,4.84,0,,On Time
E3428,Analytics,M260,Submitted,5,2024-12-11 14:04:28.764634,74,New Hire,Tokyo,No,No,Female,55,Outstanding,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.25,0,,On Time
E3429,Operations,M248,Submitted,2,2025-04-20 14:04:28.764635,112,New Hire,Berlin,No,No,Male,26,Needs Improvement,Master,Entry,Temporary,Full-Time,2024 H1,4.39,1,2024-10-25 14:04:28.769717,On Time
E3430,Finance,M225,Finalized,4,2025-04-13 14:04:28.764636,106,New Hire,Berlin,No,No,Male,54,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H2,2.5,0,,On Time
E3431,HR,M259,Not Started,2,2024-08-28 14:04:28.764636,105,New Hire,Berlin,No,Yes,Female,36,Needs Improvement,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.05,1,2024-03-23 14:04:28.769718,On Time
E3432,Marketing,M223,In Progress,2,2024-11-05 14:04:28.764637,111,New Hire,Sydney,No,Yes,Female,27,Needs Improvement,High School,Senior,Temporary,Full-Time,2023 H2,4.73,0,,On Time
E3433,Operations,M246,Submitted,2,2024-09-24 14:04:28.764638,54,New Hire,Tokyo,No,No,Non-Binary,51,Needs Improvement,Bachelor,Lead,Temporary,Part-Time,2024 H2,3.62,0,,On Time
E3434,Engineering,M232,Submitted,3,2024-12-07 14:04:28.764639,55,Internal Transfer,London,No,No,Female,44,Meets Expectations,Bachelor,Mid,Temporary,Full-Time,2023 H2,2.95,0,,On Time
E3435,Sales,M202,In Progress,1,2024-06-03 14:04:28.764640,72,New Hire,Berlin,No,No,Non-Binary,59,Unsatisfactory,Master,Mid,Temporary,Full-Time,2023 H2,3.83,1,2023-07-01 14:04:28.769720,On Time
E3436,Analytics,M205,Submitted,3,2025-01-18 14:04:28.764641,20,New Hire,Sydney,No,Yes,Female,59,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.97,1,2024-07-02 14:04:28.769721,On Time
E3437,HR,M235,Finalized,3,2025-01-31 14:04:28.764642,36,Internal Transfer,Sydney,No,Yes,Non-Binary,27,Meets Expectations,Bachelor,Mid,Temporary,Part-Time,2023 H2,4.99,0,,On Time
E3438,HR,M264,Finalized,2,2024-12-30 14:04:28.764642,40,Internal Transfer,Sydney,No,Yes,Male,46,Needs Improvement,Bachelor,Mid,Intern,Full-Time,2023 H2,4.52,0,,On Time
E3439,Operations,M225,Submitted,4,2024-10-28 14:04:28.764643,62,New Hire,New York,No,No,Female,33,Exceeds Expectations,Bachelor,Entry,Temporary,Part-Time,2024 H1,3.81,0,,On Time
E3440,HR,M234,In Progress,3,2024-09-24 14:04:28.764644,61,New Hire,Tokyo,No,No,Female,39,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.87,1,2024-05-24 14:04:28.769722,On Time
E3441,IT,M202,Finalized,4,2024-08-02 14:04:28.764645,30,New Hire,Singapore,No,Yes,Female,46,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.74,0,,On Time
E3442,Operations,M243,Finalized,1,2025-02-17 14:04:28.764646,69,New Hire,New York,No,No,Female,50,Unsatisfactory,High School,Mid,Temporary,Full-Time,2024 H1,4.6,0,,On Time
E3443,Operations,M204,Finalized,5,2024-11-16 14:04:28.764647,71,New Hire,Tokyo,No,Yes,Male,48,Outstanding,Master,Lead,Temporary,Full-Time,2023 H2,1.62,0,,On Time
E3444,Operations,M201,Finalized,1,2024-06-03 14:04:28.764648,26,Internal Transfer,London,No,No,Male,39,Unsatisfactory,High School,Senior,Permanent,Part-Time,2023 H2,1.88,0,,On Time
E3445,Product,M203,Finalized,2,2024-08-25 14:04:28.764648,91,Internal Transfer,Singapore,No,No,Female,58,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.69,0,,On Time
E3446,Sales,M203,Finalized,5,2025-04-26 14:04:28.764649,49,New Hire,London,No,No,Male,35,Outstanding,Bachelor,Mid,Temporary,Full-Time,2024 H1,1.95,1,2025-05-20 14:04:28.769723,Late
E3447,HR,M206,Submitted,2,2025-04-04 14:04:28.764650,48,Internal Transfer,Berlin,No,No,Female,36,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2023 H2,4.45,0,,On Time
E3448,Product,M211,In Progress,4,2024-12-12 14:04:28.764651,114,New Hire,New York,No,No,Male,30,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,3.44,0,,On Time
E3449,Operations,M222,Submitted,4,2025-03-10 14:04:28.764652,51,New Hire,Sydney,No,No,Female,55,Exceeds Expectations,High School,Entry,Intern,Part-Time,2023 H2,3.8,0,,On Time
E3450,Product,M259,Submitted,3,2024-06-08 14:04:28.764653,91,New Hire,Sydney,Yes,No,Male,49,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.28,0,,On Time
E3451,Analytics,M232,In Progress,4,2025-03-16 14:04:28.764654,103,Internal Transfer,Berlin,Yes,Yes,Female,29,Exceeds Expectations,Master,Mid,Permanent,Full-Time,2024 H1,1.93,0,,On Time
E3452,IT,M244,Finalized,3,2024-06-19 14:04:28.764654,91,Internal Transfer,Singapore,Yes,No,Female,42,Meets Expectations,Master,Mid,Permanent,Full-Time,2024 H1,4.6,0,,On Time
E3453,Analytics,M255,Finalized,4,2025-02-22 14:04:28.764655,69,New Hire,Singapore,Yes,No,Male,44,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H1,4.9,0,,On Time
E3454,HR,M219,Finalized,3,2024-06-17 14:04:28.764656,61,New Hire,Berlin,No,Yes,Female,44,Meets Expectations,Bachelor,Lead,Permanent,Full-Time,2024 H1,2.63,0,,On Time
E3455,HR,M222,Submitted,2,2024-09-20 14:04:28.764657,17,New Hire,London,No,No,Female,59,Needs Improvement,Master,Senior,Permanent,Part-Time,2023 H2,3.93,1,2024-07-17 14:04:28.769725,On Time
E3456,HR,M233,Submitted,1,2025-02-10 14:04:28.764658,4,Internal Transfer,London,No,No,Male,28,Unsatisfactory,Master,Mid,Temporary,Full-Time,2023 H2,2.13,0,,On Time
E3457,Operations,M207,Finalized,4,2024-06-13 14:04:28.764659,1,Internal Transfer,Sydney,No,Yes,Non-Binary,38,Exceeds Expectations,PhD,Entry,Temporary,Part-Time,2024 H2,2.35,0,,On Time
E3458,HR,M227,In Progress,3,2025-03-31 14:04:28.764659,25,New Hire,Singapore,No,Yes,Male,37,Meets Expectations,Master,Mid,Temporary,Full-Time,2024 H2,1.52,0,,On Time
E3459,Operations,M210,Submitted,2,2024-06-26 14:04:28.764660,119,Internal Transfer,Sydney,No,No,Male,52,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.57,0,,On Time
E3460,Admin,M207,Finalized,4,2024-07-23 14:04:28.764661,90,Internal Transfer,Berlin,No,Yes,Male,25,Exceeds Expectations,High School,Mid,Permanent,Full-Time,2024 H1,2.94,0,,On Time
E3461,Operations,M227,Finalized,1,2024-10-23 14:04:28.764662,69,Rehire,Berlin,No,No,Female,52,Unsatisfactory,PhD,Senior,Permanent,Full-Time,2024 H2,4.12,0,,Late
E3462,Operations,M208,Finalized,4,2025-05-27 14:04:28.764663,92,New Hire,Berlin,No,No,Male,48,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2023 H2,4.42,0,,On Time
E3463,Sales,M255,Finalized,1,2024-06-19 14:04:28.764664,96,Internal Transfer,London,No,No,Non-Binary,46,Unsatisfactory,Master,Mid,Temporary,Full-Time,2023 H2,2.02,0,,On Time
E3464,Marketing,M212,Submitted,4,2024-06-02 14:04:28.764665,58,Rehire,Singapore,No,No,Male,45,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.79,1,2024-10-14 14:04:28.769727,On Time
E3465,Marketing,M237,Finalized,5,2024-10-25 14:04:28.764665,98,New Hire,Singapore,No,No,Female,48,Outstanding,Master,Mid,Permanent,Full-Time,2024 H2,3.31,0,,On Time
E3466,IT,M225,Not Started,5,2024-09-09 14:04:28.764666,97,New Hire,Singapore,No,No,Male,29,Outstanding,Master,Mid,Permanent,Full-Time,2024 H1,3.44,0,,On Time
E3467,IT,M207,Not Started,3,2024-12-09 14:04:28.764667,94,New Hire,London,No,No,Male,24,Meets Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H1,3.46,0,,On Time
E3468,Finance,M203,Submitted,2,2025-03-19 14:04:28.764668,120,Rehire,New York,No,Yes,Male,27,Needs Improvement,High School,Mid,Temporary,Full-Time,2024 H2,2.19,1,2025-04-23 14:04:28.769728,On Time
E3469,Analytics,M235,Submitted,3,2025-01-09 14:04:28.764669,112,New Hire,Tokyo,No,No,Non-Binary,41,Meets Expectations,Master,Mid,Temporary,Part-Time,2024 H2,3.52,0,,On Time
E3470,HR,M236,Submitted,3,2024-09-03 14:04:28.764670,42,Internal Transfer,Sydney,Yes,No,Female,48,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H1,3.97,0,,On Time
E3471,Finance,M261,Finalized,1,2024-09-11 14:04:28.764670,55,New Hire,London,No,No,Male,25,Unsatisfactory,Master,Entry,Permanent,Full-Time,2024 H1,1.59,0,,On Time
E3472,Sales,M246,Finalized,2,2025-05-01 14:04:28.764671,105,New Hire,London,No,No,Female,59,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.48,0,,On Time
E3473,Engineering,M216,Finalized,3,2025-01-09 14:04:28.764672,2,Internal Transfer,Sydney,No,No,Non-Binary,55,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.05,0,,On Time
E3474,Product,M221,Submitted,2,2024-10-21 14:04:28.764673,4,New Hire,Tokyo,No,Yes,Male,53,Needs Improvement,Master,Mid,Permanent,Full-Time,2024 H1,3.89,0,,On Time
E3475,Sales,M262,Finalized,1,2024-06-26 14:04:28.764674,120,Rehire,Berlin,No,No,Female,45,Unsatisfactory,Bachelor,Entry,Temporary,Full-Time,2024 H1,3.94,0,,On Time
E3476,Engineering,M215,Finalized,5,2025-02-21 14:04:28.764675,52,New Hire,Singapore,No,Yes,Male,52,Outstanding,High School,Entry,Permanent,Full-Time,2024 H2,3.83,0,,Late
E3477,IT,M202,Submitted,4,2025-03-06 14:04:28.764676,72,New Hire,Sydney,No,No,Female,25,Exceeds Expectations,Bachelor,Senior,Temporary,Full-Time,2024 H2,4.31,1,2025-03-20 14:04:28.769729,On Time
E3478,Analytics,M251,Submitted,5,2025-05-28 14:04:28.764676,104,Internal Transfer,Singapore,No,No,Female,33,Outstanding,High School,Mid,Permanent,Full-Time,2024 H2,4.09,0,,On Time
E3479,Operations,M211,In Progress,5,2025-02-14 14:04:28.764677,52,New Hire,Berlin,No,Yes,Male,34,Outstanding,High School,Entry,Permanent,Full-Time,2024 H1,2.3,0,,On Time
E3480,IT,M220,In Progress,3,2024-11-29 14:04:28.764678,104,Internal Transfer,New York,No,Yes,Male,29,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H1,4.67,1,2025-01-02 14:04:28.769731,On Time
